ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2022-10-20,2022-10-20 01:00:00+02:00,84020.0,87040.0,-0.9742,-13920.0,239.8,239.545,239.84
192.168.0.4,2022-10-20,2022-10-20 01:15:00+02:00,78380.0,80960.0,-0.9682,-14780.0,240.05,239.74,240.11
192.168.0.4,2022-10-20,2022-10-20 01:30:00+02:00,85773.0,88453.0,-0.9698,-15640.0,241.8067,241.61,241.9533
192.168.0.4,2022-10-20,2022-10-20 01:45:00+02:00,86720.0,86040.0,-0.9697,-15920.0,241.89,241.98,242.1
192.168.0.4,2022-10-20,2022-10-20 02:00:00+02:00,79580.0,83260.0,-0.9692,-14380.0,242.07,241.86,242.29
192.168.0.4,2022-10-20,2022-10-20 02:15:00+02:00,85820.0,90120.0,-0.9726,-15080.0,242.19,242.05,242.325
192.168.0.4,2022-10-20,2022-10-20 02:30:00+02:00,75373.0,78093.0,-0.9628,-14667.0,242.2,242.05,242.27
192.168.0.4,2022-10-20,2022-10-20 02:45:00+02:00,75180.0,77840.0,-0.964,-14280.0,241.24,241.095,241.375
192.168.0.4,2022-10-20,2022-10-20 03:00:00+02:00,69893.0,74013.0,-0.9571,-15693.0,241.28,241.1333,241.35
192.168.0.4,2022-10-20,2022-10-20 03:15:00+02:00,65920.0,69080.0,-0.9494,-15660.0,241.39,241.24,241.4
192.168.0.4,2022-10-20,2022-10-20 03:30:00+02:00,74560.0,77720.0,-0.9582,-16560.0,241.45,241.4,241.5533
192.168.0.4,2022-10-20,2022-10-20 03:45:00+02:00,69240.0,72680.0,-0.9554,-17620.0,241.505,241.42,241.535
192.168.0.4,2022-10-20,2022-10-20 04:00:00+02:00,62500.0,67060.0,-0.9529,-14280.0,241.355,241.42,241.65
192.168.0.4,2022-10-20,2022-10-20 04:15:00+02:00,64020.0,67800.0,-0.9556,-13820.0,241.24,241.24,241.475
192.168.0.4,2022-10-20,2022-10-20 04:30:00+02:00,62347.0,66280.0,-0.9546,-13133.0,241.2933,241.36,241.5133
192.168.0.4,2022-10-20,2022-10-20 04:45:00+02:00,56760.0,60460.0,-0.9504,-13380.0,241.295,241.21,241.465
192.168.0.4,2022-10-20,2022-10-20 05:00:00+02:00,55560.0,59240.0,-0.9388,-15520.0,240.115,240.2,240.465
192.168.0.4,2022-10-20,2022-10-20 05:15:00+02:00,63240.0,66840.0,-0.9551,-14680.0,239.275,239.22,239.47
192.168.0.4,2022-10-20,2022-10-20 05:30:00+02:00,65787.0,68653.0,-0.9592,-14267.0,239.2033,239.05,239.31
192.168.0.4,2022-10-20,2022-10-20 05:45:00+02:00,65920.0,67920.0,-0.9548,-15060.0,238.865,238.71,238.95
192.168.0.4,2022-10-20,2022-10-20 06:00:00+02:00,68560.0,71347.0,-0.962,-14427.0,238.25,238.0967,238.3167
192.168.0.4,2022-10-20,2022-10-20 06:15:00+02:00,68440.0,72560.0,-0.9644,-13860.0,237.225,236.97,237.47
192.168.0.4,2022-10-20,2022-10-20 06:30:00+02:00,84987.0,89067.0,-0.9701,-15053.0,236.6667,236.6967,236.9433
192.168.0.4,2022-10-20,2022-10-20 06:45:00+02:00,87940.0,89800.0,-0.9753,-13880.0,236.71,236.785,237.185
192.168.0.4,2022-10-20,2022-10-20 07:00:00+02:00,97973.0,100227.0,-0.9714,-13867.0,236.4967,236.6567,236.6967
192.168.0.4,2022-10-20,2022-10-20 07:15:00+02:00,107320.0,109780.0,-0.9794,-13760.0,236.65,236.875,236.895
192.168.0.4,2022-10-20,2022-10-20 07:30:00+02:00,116947.0,118493.0,-0.9834,-14547.0,236.1033,236.03,236.44
192.168.0.4,2022-10-20,2022-10-20 07:45:00+02:00,117980.0,119240.0,-0.9876,-11120.0,236.155,236.19,236.475
192.168.0.4,2022-10-20,2022-10-20 08:00:00+02:00,119667.0,120787.0,-0.9843,-11053.0,236.1567,236.35,236.5033
192.168.0.4,2022-10-20,2022-10-20 08:15:00+02:00,109360.0,110760.0,-0.9834,-10800.0,236.445,236.37,236.45
192.168.0.4,2022-10-20,2022-10-20 08:30:00+02:00,117680.0,118360.0,-0.9858,-9820.0,236.04,236.355,236.19
192.168.0.4,2022-10-20,2022-10-20 08:45:00+02:00,120600.0,121400.0,-0.992,-8020.0,235.755,235.67,235.73
192.168.0.4,2022-10-20,2022-10-20 09:00:00+02:00,115347.0,117187.0,-0.9867,-11467.0,235.8733,235.77,235.7467
192.168.0.4,2022-10-20,2022-10-20 09:15:00+02:00,115000.0,114980.0,-0.9837,-12880.0,236.025,235.61,235.925
192.168.0.4,2022-10-20,2022-10-20 09:30:00+02:00,110973.0,110307.0,-0.9858,-12933.0,235.6667,235.6067,235.7933
192.168.0.4,2022-10-20,2022-10-20 09:45:00+02:00,105780.0,106240.0,-0.9846,-12540.0,235.315,235.55,235.655
192.168.0.4,2022-10-20,2022-10-20 10:00:00+02:00,103480.0,105240.0,-0.9816,-8720.0,235.31,235.195,235.39
192.168.0.4,2022-10-20,2022-10-20 10:15:00+02:00,111640.0,115260.0,-0.9871,-11940.0,235.365,234.955,235.29
192.168.0.4,2022-10-20,2022-10-20 10:30:00+02:00,114787.0,115893.0,-0.9832,-12013.0,234.84,234.96,234.9333
192.168.0.4,2022-10-20,2022-10-20 10:45:00+02:00,103760.0,102920.0,-0.9796,-13960.0,235.03,235.055,235.005
192.168.0.4,2022-10-20,2022-10-20 11:00:00+02:00,95333.0,100507.0,-0.9786,-12480.0,234.77,234.7233,234.91
192.168.0.4,2022-10-20,2022-10-20 11:15:00+02:00,100720.0,103480.0,-0.9795,-12160.0,234.865,234.555,234.885
192.168.0.4,2022-10-20,2022-10-20 11:30:00+02:00,108187.0,109840.0,-0.9816,-10413.0,234.7533,234.6133,234.77
192.168.0.4,2022-10-20,2022-10-20 11:45:00+02:00,96840.0,98460.0,-0.9816,-9480.0,235.135,234.85,235.105
192.168.0.4,2022-10-20,2022-10-20 12:00:00+02:00,95140.0,95800.0,-0.9769,-10400.0,235.5,235.3,235.505
192.168.0.4,2022-10-20,2022-10-20 12:15:00+02:00,87280.0,91720.0,-0.9783,-11860.0,236.05,235.865,236.27
192.168.0.4,2022-10-20,2022-10-20 12:30:00+02:00,99240.0,100920.0,-0.9799,-14053.0,236.41,236.01,236.23
192.168.0.4,2022-10-20,2022-10-20 12:45:00+02:00,107620.0,110420.0,-0.9798,-13640.0,235.73,235.48,235.685
192.168.0.4,2022-10-20,2022-10-20 13:00:00+02:00,97600.0,98760.0,-0.9806,-14013.0,236.37,236.1633,236.39
192.168.0.4,2022-10-20,2022-10-20 13:15:00+02:00,78060.0,76420.0,-0.9668,-13580.0,237.275,237.095,237.2
192.168.0.4,2022-10-20,2022-10-20 13:30:00+02:00,70300.0,72380.0,-0.9636,-12300.0,237.2,237.505,237.395
192.168.0.4,2022-10-20,2022-10-20 13:45:00+02:00,90880.0,94700.0,-0.9754,-13260.0,237.37,237.3,237.51
192.168.0.4,2022-10-20,2022-10-20 14:00:00+02:00,65947.0,68773.0,-0.9524,-13547.0,237.87,237.7567,238.1567
192.168.0.4,2022-10-20,2022-10-20 14:15:00+02:00,81120.0,85920.0,-0.967,-12340.0,238.01,238.27,238.755
192.168.0.4,2022-10-20,2022-10-20 14:30:00+02:00,51827.0,56987.0,-0.9068,-11400.0,238.3167,238.38,238.77
192.168.0.4,2022-10-20,2022-10-20 14:45:00+02:00,59280.0,61980.0,-0.9428,-12460.0,238.2,238.18,238.65
192.168.0.4,2022-10-20,2022-10-20 15:00:00+02:00,64960.0,70120.0,-0.9436,-13680.0,238.09,238.1433,238.5767
192.168.0.4,2022-10-20,2022-10-20 15:15:00+02:00,74940.0,79020.0,-0.9506,-13760.0,237.74,237.885,238.405
192.168.0.4,2022-10-20,2022-10-20 15:30:00+02:00,60907.0,63280.0,-0.9179,-11587.0,238.1267,238.3467,238.61
192.168.0.4,2022-10-20,2022-10-20 15:45:00+02:00,70680.0,68560.0,-0.9548,-11440.0,238.25,238.51,239.01
192.168.0.4,2022-10-20,2022-10-20 16:00:00+02:00,34480.0,40820.0,-0.8647,-12540.0,238.765,238.77,238.9
192.168.0.4,2022-10-20,2022-10-20 16:15:00+02:00,51160.0,56640.0,-0.908,-13480.0,238.54,238.235,238.835
192.168.0.4,2022-10-20,2022-10-20 16:30:00+02:00,49880.0,53840.0,-0.9269,-13240.0,238.3,238.21,238.33
192.168.0.4,2022-10-20,2022-10-20 16:45:00+02:00,62340.0,68000.0,-0.942,-15340.0,237.705,237.62,237.7
192.168.0.4,2022-10-20,2022-10-20 17:00:00+02:00,67387.0,72640.0,-0.9409,-15920.0,237.82,237.71,238.08
192.168.0.4,2022-10-20,2022-10-20 17:15:00+02:00,83240.0,87840.0,-0.9622,-16120.0,237.37,237.525,237.715
192.168.0.4,2022-10-20,2022-10-20 17:30:00+02:00,106853.0,108787.0,-0.9763,-16187.0,236.9867,236.91,236.87
192.168.0.4,2022-10-20,2022-10-20 17:45:00+02:00,117160.0,120080.0,-0.9749,-18220.0,236.24,236.385,236.445
192.168.0.4,2022-10-20,2022-10-20 18:00:00+02:00,132307.0,133933.0,-0.9779,-16813.0,236.1033,236.25,236.47
192.168.0.4,2022-10-20,2022-10-20 18:15:00+02:00,136880.0,139060.0,-0.984,-16380.0,236.015,236.07,236.34
192.168.0.4,2022-10-20,2022-10-20 18:30:00+02:00,144440.0,146880.0,-0.9817,-16320.0,235.2967,235.5667,235.6467
192.168.0.4,2022-10-20,2022-10-20 18:45:00+02:00,153800.0,155500.0,-0.9876,-15780.0,234.64,234.45,234.82
192.168.0.4,2022-10-20,2022-10-20 19:00:00+02:00,164360.0,162760.0,-0.9879,-11747.0,234.5967,234.6933,234.8233
192.168.0.4,2022-10-20,2022-10-20 19:15:00+02:00,179840.0,178260.0,-0.9935,-11980.0,234.84,234.56,234.825
192.168.0.4,2022-10-20,2022-10-20 19:30:00+02:00,179360.0,181133.0,-0.9902,-13587.0,235.01,235.2167,235.0
192.168.0.4,2022-10-20,2022-10-20 19:45:00+02:00,147980.0,149840.0,-0.985,-15000.0,235.71,235.725,235.83
192.168.0.4,2022-10-20,2022-10-20 20:00:00+02:00,142787.0,144840.0,-0.9861,-15000.0,235.57,235.6967,235.8533
192.168.0.4,2022-10-20,2022-10-20 20:15:00+02:00,144720.0,150500.0,-0.988,-15160.0,236.65,236.6,236.685
192.168.0.4,2022-10-20,2022-10-20 20:30:00+02:00,140853.0,143213.0,-0.9869,-15867.0,236.9733,237.01,237.0067
192.168.0.4,2022-10-20,2022-10-20 20:45:00+02:00,146720.0,150520.0,-0.9897,-15880.0,237.11,236.93,237.35
192.168.0.4,2022-10-20,2022-10-20 21:00:00+02:00,149027.0,151013.0,-0.9821,-14773.0,237.6933,237.99,237.8667
192.168.0.4,2022-10-20,2022-10-20 21:15:00+02:00,148480.0,150780.0,-0.9876,-16340.0,238.665,238.595,238.43
192.168.0.4,2022-10-20,2022-10-20 21:30:00+02:00,133680.0,137653.0,-0.986,-16907.0,239.0533,238.91,238.8333
192.168.0.4,2022-10-20,2022-10-20 21:45:00+02:00,129520.0,132460.0,-0.9824,-17540.0,238.57,238.3,238.54
192.168.0.4,2022-10-20,2022-10-20 22:00:00+02:00,124860.0,126500.0,-0.9802,-16920.0,238.73,238.375,238.735
192.168.0.4,2022-10-20,2022-10-20 22:15:00+02:00,135200.0,137020.0,-0.9886,-13460.0,238.92,238.46,238.86
192.168.0.4,2022-10-20,2022-10-20 22:30:00+02:00,109940.0,114220.0,-0.977,-16860.0,238.86,238.75,239.0
192.168.0.4,2022-10-20,2022-10-20 22:45:00+02:00,112160.0,114280.0,-0.9823,-15400.0,239.49,239.295,239.44
192.168.0.4,2022-10-20,2022-10-20 23:00:00+02:00,113880.0,114000.0,-0.9831,-14140.0,239.695,239.755,239.715
192.168.0.4,2022-10-20,2022-10-20 23:15:00+02:00,99280.0,101280.0,-0.9762,-14980.0,240.055,240.155,240.34
192.168.0.4,2022-10-20,2022-10-20 23:30:00+02:00,103120.0,105773.0,-0.9786,-13933.0,239.7033,239.6567,239.8467
192.168.0.4,2022-10-20,2022-10-20 23:45:00+02:00,105160.0,108320.0,-0.9785,-15040.0,238.45,238.33,238.72
192.168.0.4,2022-10-21,2022-10-21 00:00:00+02:00,98200.0,101620.0,-0.9745,-13420.0,238.525,238.285,238.875
192.168.0.4,2022-10-21,2022-10-21 00:15:00+02:00,89200.0,92640.0,-0.9689,-14080.0,238.48,238.3,238.96
192.168.0.4,2022-10-21,2022-10-21 00:30:00+02:00,84613.0,87987.0,-0.9645,-14813.0,238.6967,238.64,239.0533
192.168.0.4,2022-10-21,2022-10-21 00:45:00+02:00,83700.0,86640.0,-0.9648,-14380.0,238.96,238.85,239.37
192.168.0.4,2022-10-21,2022-10-21 01:00:00+02:00,71227.0,75387.0,-0.9564,-14013.0,239.17,239.04,239.48
192.168.0.4,2022-10-21,2022-10-21 01:15:00+02:00,67180.0,69620.0,-0.9584,-14100.0,239.31,239.16,239.56
192.168.0.4,2022-10-21,2022-10-21 01:30:00+02:00,70947.0,74813.0,-0.9519,-14867.0,239.45,239.3633,239.87
192.168.0.4,2022-10-21,2022-10-21 01:45:00+02:00,64980.0,67440.0,-0.947,-15200.0,239.74,239.655,240.02
192.168.0.4,2022-10-21,2022-10-21 02:00:00+02:00,66013.0,69627.0,-0.9592,-12907.0,239.7767,239.7267,239.76
192.168.0.4,2022-10-21,2022-10-21 02:15:00+02:00,63320.0,67280.0,-0.9576,-13320.0,239.75,239.6,239.93
192.168.0.4,2022-10-21,2022-10-21 02:30:00+02:00,57627.0,60653.0,-0.9522,-13560.0,239.58,239.5267,239.8067
192.168.0.4,2022-10-21,2022-10-21 02:45:00+02:00,60340.0,62100.0,-0.9503,-13760.0,239.58,239.325,239.67
192.168.0.4,2022-10-21,2022-10-21 03:00:00+02:00,57920.0,61160.0,-0.9491,-15173.0,239.67,239.49,239.84
192.168.0.4,2022-10-21,2022-10-21 03:15:00+02:00,54240.0,58040.0,-0.9496,-13720.0,239.525,239.31,239.63
192.168.0.4,2022-10-21,2022-10-21 03:30:00+02:00,57880.0,60120.0,-0.9511,-12920.0,239.5767,239.43,239.6833
192.168.0.4,2022-10-21,2022-10-21 03:45:00+02:00,56960.0,59720.0,-0.9511,-13100.0,239.55,239.37,239.8
192.168.0.4,2022-10-21,2022-10-21 04:00:00+02:00,53520.0,56280.0,-0.9436,-13260.0,239.75,239.515,239.85
192.168.0.4,2022-10-21,2022-10-21 04:15:00+02:00,54920.0,58060.0,-0.9416,-13600.0,239.58,239.42,239.85
192.168.0.4,2022-10-21,2022-10-21 04:30:00+02:00,54333.0,58067.0,-0.9441,-13013.0,239.62,239.48,239.71
192.168.0.4,2022-10-21,2022-10-21 04:45:00+02:00,62880.0,63800.0,-0.9533,-13200.0,239.13,239.02,239.43
192.168.0.4,2022-10-21,2022-10-21 05:00:00+02:00,56373.0,59653.0,-0.9442,-14853.0,239.1933,238.9233,239.33
192.168.0.4,2022-10-21,2022-10-21 05:15:00+02:00,56340.0,61160.0,-0.9502,-13160.0,239.325,239.115,239.455
192.168.0.4,2022-10-21,2022-10-21 05:30:00+02:00,57787.0,61480.0,-0.9518,-13600.0,239.0133,238.7667,239.2433
192.168.0.4,2022-10-21,2022-10-21 05:45:00+02:00,56920.0,58620.0,-0.947,-12900.0,239.025,238.885,239.25
192.168.0.4,2022-10-21,2022-10-21 06:00:00+02:00,58907.0,61787.0,-0.948,-14453.0,238.07,238.1533,238.48
192.168.0.4,2022-10-21,2022-10-21 06:15:00+02:00,58520.0,61980.0,-0.9508,-15080.0,237.395,237.19,237.62
192.168.0.4,2022-10-21,2022-10-21 06:30:00+02:00,77733.0,80053.0,-0.9689,-13333.0,236.5733,236.4267,236.8667
192.168.0.4,2022-10-21,2022-10-21 06:45:00+02:00,88320.0,90600.0,-0.9796,-13440.0,236.31,236.16,236.61
192.168.0.4,2022-10-21,2022-10-21 07:00:00+02:00,99173.0,99587.0,-0.9822,-13240.0,235.2567,234.9533,235.4
192.168.0.4,2022-10-21,2022-10-21 07:15:00+02:00,106760.0,107480.0,-0.9851,-14580.0,235.485,234.89,235.36
192.168.0.4,2022-10-21,2022-10-21 07:30:00+02:00,112440.0,115000.0,-0.9796,-15107.0,235.36,235.2833,235.5567
192.168.0.4,2022-10-21,2022-10-21 07:45:00+02:00,111620.0,112440.0,-0.9846,-13140.0,236.58,236.415,236.935
192.168.0.4,2022-10-21,2022-10-21 08:00:00+02:00,116280.0,118380.0,-0.9825,-13020.0,236.355,236.325,236.36
192.168.0.4,2022-10-21,2022-10-21 08:15:00+02:00,118500.0,120640.0,-0.9884,-10700.0,236.475,236.52,236.86
192.168.0.4,2022-10-21,2022-10-21 08:30:00+02:00,128340.0,128280.0,-0.9918,-10340.0,236.58,236.415,236.55
192.168.0.4,2022-10-21,2022-10-21 08:45:00+02:00,123560.0,126660.0,-0.9918,-10300.0,236.12,235.965,236.27
192.168.0.4,2022-10-21,2022-10-21 09:00:00+02:00,119027.0,120067.0,-0.9864,-11013.0,236.21,236.05,236.2233
192.168.0.4,2022-10-21,2022-10-21 09:15:00+02:00,111820.0,113820.0,-0.9814,-10120.0,235.98,235.91,236.235
192.168.0.4,2022-10-21,2022-10-21 09:30:00+02:00,114453.0,116853.0,-0.9827,-11493.0,236.04,236.07,236.2467
192.168.0.4,2022-10-21,2022-10-21 09:45:00+02:00,94940.0,97500.0,-0.9811,-12060.0,236.52,236.225,236.475
192.168.0.4,2022-10-21,2022-10-21 10:00:00+02:00,95693.0,98053.0,-0.9821,-12573.0,236.31,236.26,236.6233
192.168.0.4,2022-10-21,2022-10-21 10:15:00+02:00,96020.0,98600.0,-0.9764,-14280.0,236.65,236.58,236.88
192.168.0.4,2022-10-21,2022-10-21 10:30:00+02:00,92387.0,94240.0,-0.9792,-13413.0,236.52,236.52,236.79
192.168.0.4,2022-10-21,2022-10-21 10:45:00+02:00,104340.0,102600.0,-0.9824,-13100.0,236.61,236.625,236.7
192.168.0.4,2022-10-21,2022-10-21 11:00:00+02:00,99880.0,102187.0,-0.9818,-10960.0,236.73,236.58,236.88
192.168.0.4,2022-10-21,2022-10-21 11:15:00+02:00,81560.0,84240.0,-0.9694,-12100.0,236.835,236.95,236.96
192.168.0.4,2022-10-21,2022-10-21 11:30:00+02:00,87307.0,85560.0,-0.9766,-10747.0,236.73,236.48,236.96
192.168.0.4,2022-10-21,2022-10-21 11:45:00+02:00,95320.0,95740.0,-0.9831,-6940.0,236.89,236.73,236.925
192.168.0.4,2022-10-21,2022-10-21 12:00:00+02:00,95800.0,99027.0,-0.9771,-9280.0,236.8433,236.73,237.1933
192.168.0.4,2022-10-21,2022-10-21 12:15:00+02:00,85600.0,87980.0,-0.9738,-10120.0,237.2,237.265,237.59
192.168.0.4,2022-10-21,2022-10-21 12:30:00+02:00,84947.0,88507.0,-0.9762,-12027.0,237.29,237.22,237.62
192.168.0.4,2022-10-21,2022-10-21 12:45:00+02:00,84960.0,86800.0,-0.9753,-9040.0,237.41,237.17,237.47
192.168.0.4,2022-10-21,2022-10-21 13:00:00+02:00,84507.0,86613.0,-0.9786,-10080.0,237.32,237.3833,237.5
192.168.0.4,2022-10-21,2022-10-21 13:15:00+02:00,82300.0,84980.0,-0.9696,-10900.0,237.985,237.84,237.895
192.168.0.4,2022-10-21,2022-10-21 13:30:00+02:00,72100.0,74400.0,-0.9526,-12200.0,238.75,238.79,239.045
192.168.0.4,2022-10-21,2022-10-21 13:45:00+02:00,57340.0,59000.0,-0.95,-11660.0,239.045,238.705,238.82
192.168.0.4,2022-10-21,2022-10-21 14:00:00+02:00,62893.0,65253.0,-0.9498,-11320.0,239.01,238.84,239.0267
192.168.0.4,2022-10-21,2022-10-21 14:15:00+02:00,74160.0,72940.0,-0.953,-11480.0,238.68,238.93,239.175
192.168.0.4,2022-10-21,2022-10-21 14:30:00+02:00,44507.0,48360.0,-0.9191,-10613.0,239.17,239.07,239.32
192.168.0.4,2022-10-21,2022-10-21 14:45:00+02:00,43680.0,49140.0,-0.9188,-9820.0,239.37,239.01,239.425
192.168.0.4,2022-10-21,2022-10-21 15:00:00+02:00,55560.0,61780.0,-0.9374,-11140.0,238.935,239.09,239.325
192.168.0.4,2022-10-21,2022-10-21 15:15:00+02:00,41120.0,45840.0,-0.9077,-10640.0,238.3,238.01,238.27
192.168.0.4,2022-10-21,2022-10-21 15:30:00+02:00,47240.0,50600.0,-0.9347,-9800.0,238.43,238.08,238.5
192.168.0.4,2022-10-21,2022-10-21 15:45:00+02:00,44560.0,49440.0,-0.9169,-13640.0,238.27,238.03,238.41
192.168.0.4,2022-10-21,2022-10-21 16:00:00+02:00,47307.0,50667.0,-0.8859,-14880.0,238.0533,237.8067,238.5033
192.168.0.4,2022-10-21,2022-10-21 16:15:00+02:00,47700.0,52380.0,-0.8871,-15520.0,238.21,237.735,238.53
192.168.0.4,2022-10-21,2022-10-21 16:30:00+02:00,53600.0,62360.0,-0.9256,-12420.0,238.075,237.835,238.34
192.168.0.4,2022-10-21,2022-10-21 17:00:00+02:00,72880.0,75787.0,-0.9583,-15947.0,237.64,237.55,238.0933
192.168.0.4,2022-10-21,2022-10-21 17:15:00+02:00,79480.0,81540.0,-0.9676,-13800.0,237.105,237.235,237.845
192.168.0.4,2022-10-21,2022-10-21 17:30:00+02:00,94293.0,95413.0,-0.9725,-14707.0,237.11,237.02,237.41
192.168.0.4,2022-10-21,2022-10-21 17:45:00+02:00,82300.0,86300.0,-0.9698,-14240.0,235.955,235.835,236.42
192.168.0.4,2022-10-21,2022-10-21 18:00:00+02:00,114533.0,117147.0,-0.9835,-12707.0,235.44,235.0233,235.7133
192.168.0.4,2022-10-21,2022-10-21 18:15:00+02:00,131160.0,130900.0,-0.9817,-15320.0,235.06,234.705,235.29
192.168.0.4,2022-10-21,2022-10-21 18:30:00+02:00,137413.0,140040.0,-0.9859,-15200.0,234.2033,233.8667,234.4267
192.168.0.4,2022-10-21,2022-10-21 18:45:00+02:00,143660.0,145380.0,-0.9905,-14260.0,233.235,233.28,233.71
192.168.0.4,2022-10-21,2022-10-21 19:00:00+02:00,154933.0,156040.0,-0.9907,-13147.0,233.5933,233.4367,233.8733
192.168.0.4,2022-10-21,2022-10-21 19:15:00+02:00,150940.0,156140.0,-0.9913,-13640.0,234.485,234.23,234.68
192.168.0.4,2022-10-21,2022-10-21 19:30:00+02:00,146707.0,150467.0,-0.991,-12573.0,234.6833,234.4533,234.82
192.168.0.4,2022-10-21,2022-10-21 19:45:00+02:00,143400.0,141400.0,-0.9898,-13520.0,234.87,234.715,235.065
192.168.0.4,2022-10-21,2022-10-21 20:00:00+02:00,138587.0,139800.0,-0.9889,-14427.0,235.2467,234.9633,235.48
192.168.0.4,2022-10-21,2022-10-21 20:15:00+02:00,130160.0,132200.0,-0.9836,-15960.0,235.88,235.52,236.04
192.168.0.4,2022-10-21,2022-10-21 20:30:00+02:00,125627.0,126653.0,-0.9857,-14720.0,236.9733,236.9333,237.3267
192.168.0.4,2022-10-21,2022-10-21 20:45:00+02:00,122800.0,125040.0,-0.9848,-15620.0,237.635,237.455,237.74
192.168.0.4,2022-10-21,2022-10-21 21:00:00+02:00,128733.0,129640.0,-0.9844,-16133.0,238.2567,237.9133,238.42
192.168.0.4,2022-10-21,2022-10-21 21:15:00+02:00,120500.0,121380.0,-0.9848,-16320.0,238.38,238.25,238.705
192.168.0.4,2022-10-21,2022-10-21 21:30:00+02:00,123400.0,125780.0,-0.9846,-16040.0,238.75,238.48,238.76
192.168.0.4,2022-10-21,2022-10-21 21:45:00+02:00,112220.0,114060.0,-0.9854,-14160.0,238.87,238.79,239.25
192.168.0.4,2022-10-21,2022-10-21 22:00:00+02:00,112960.0,115467.0,-0.9848,-14533.0,238.75,238.61,238.9433
192.168.0.4,2022-10-21,2022-10-21 22:15:00+02:00,117080.0,118820.0,-0.9864,-14680.0,238.155,237.86,238.37
192.168.0.4,2022-10-21,2022-10-21 22:30:00+02:00,110267.0,111987.0,-0.9822,-15120.0,238.24,238.1933,238.72
192.168.0.4,2022-10-21,2022-10-21 22:45:00+02:00,102300.0,104100.0,-0.9811,-14940.0,238.63,238.48,239.105
192.168.0.4,2022-10-21,2022-10-21 23:00:00+02:00,98907.0,101400.0,-0.978,-15667.0,238.71,238.54,239.26
192.168.0.4,2022-10-21,2022-10-21 23:15:00+02:00,107440.0,109380.0,-0.9801,-15480.0,238.835,238.805,239.395
192.168.0.4,2022-10-21,2022-10-21 23:30:00+02:00,100453.0,100973.0,-0.9786,-13227.0,239.3133,239.14,239.8733
192.168.0.4,2022-10-21,2022-10-21 23:45:00+02:00,92820.0,94280.0,-0.9824,-11460.0,239.43,239.305,239.89
192.168.0.4,2022-10-22,2022-10-22 00:00:00+02:00,92960.0,94693.0,-0.9778,-13200.0,239.7133,239.4667,240.16
192.168.0.4,2022-10-22,2022-10-22 00:15:00+02:00,97900.0,99620.0,-0.9802,-14100.0,239.62,238.895,239.625
192.168.0.4,2022-10-22,2022-10-22 00:30:00+02:00,86307.0,88387.0,-0.9746,-14453.0,238.99,238.7133,239.42
192.168.0.4,2022-10-22,2022-10-22 00:45:00+02:00,86480.0,90220.0,-0.9728,-14420.0,239.34,239.285,239.755
192.168.0.4,2022-10-22,2022-10-22 01:00:00+02:00,71720.0,75373.0,-0.9614,-14827.0,239.43,239.36,239.9267
192.168.0.4,2022-10-22,2022-10-22 01:15:00+02:00,72200.0,75040.0,-0.959,-13480.0,239.6,239.52,240.38
192.168.0.4,2022-10-22,2022-10-22 01:30:00+02:00,68693.0,71880.0,-0.9636,-12733.0,240.3333,240.16,240.6867
192.168.0.4,2022-10-22,2022-10-22 01:45:00+02:00,66200.0,69500.0,-0.9554,-13980.0,240.54,240.285,240.9
192.168.0.4,2022-10-22,2022-10-22 02:00:00+02:00,64733.0,67347.0,-0.9555,-13973.0,240.53,240.4367,240.93
192.168.0.4,2022-10-22,2022-10-22 02:15:00+02:00,61940.0,62960.0,-0.9579,-12860.0,241.03,241.015,241.385
192.168.0.4,2022-10-22,2022-10-22 02:30:00+02:00,60627.0,63067.0,-0.9522,-13867.0,241.17,240.88,241.4867
192.168.0.4,2022-10-22,2022-10-22 02:45:00+02:00,61360.0,63360.0,-0.9507,-14000.0,241.34,241.21,241.68
192.168.0.4,2022-10-22,2022-10-22 03:00:00+02:00,54827.0,58547.0,-0.9415,-14627.0,241.0867,240.8633,241.4267
192.168.0.4,2022-10-22,2022-10-22 03:15:00+02:00,60280.0,62920.0,-0.9528,-12920.0,240.85,240.7,241.3
192.168.0.4,2022-10-22,2022-10-22 03:30:00+02:00,57240.0,59440.0,-0.9521,-12093.0,241.22,241.0933,241.54
192.168.0.4,2022-10-22,2022-10-22 03:45:00+02:00,56700.0,59840.0,-0.9488,-13320.0,241.525,241.555,242.125
192.168.0.4,2022-10-22,2022-10-22 04:00:00+02:00,58427.0,61760.0,-0.947,-14587.0,241.9733,241.75,242.33
192.168.0.4,2022-10-22,2022-10-22 04:15:00+02:00,51920.0,56120.0,-0.9326,-15240.0,242.19,242.07,242.43
192.168.0.4,2022-10-22,2022-10-22 04:30:00+02:00,55133.0,57173.0,-0.9435,-14333.0,242.47,242.29,242.91
192.168.0.4,2022-10-22,2022-10-22 04:45:00+02:00,52660.0,56300.0,-0.9412,-13640.0,242.665,242.48,243.035
192.168.0.4,2022-10-22,2022-10-22 05:00:00+02:00,58613.0,61880.0,-0.9459,-14040.0,242.51,242.2867,242.8967
192.168.0.4,2022-10-22,2022-10-22 05:15:00+02:00,60400.0,64500.0,-0.9573,-13280.0,242.095,241.985,242.86
