ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2022-10-13,2022-10-13 22:00:00+02:00,132204.0,133848.0,-0.9875,-13508.0,237.296,236.958,237.353
192.168.0.4,2022-10-13,2022-10-13 23:00:00+02:00,103620.0,106152.0,-0.9809,-12360.0,238.379,238.157,238.419
192.168.0.4,2022-10-14,2022-10-14 00:00:00+02:00,78391.0,81164.0,-0.9659,-14284.0,239.1778,239.1022,239.2667
192.168.0.4,2022-10-14,2022-10-14 01:00:00+02:00,66432.0,69468.0,-0.9576,-13148.0,239.93,239.966,240.068
192.168.0.4,2022-10-14,2022-10-14 02:00:00+02:00,59880.0,62689.0,-0.9527,-13480.0,240.2589,240.2267,240.3956
192.168.0.4,2022-10-14,2022-10-14 03:00:00+02:00,57053.0,60067.0,-0.9475,-13880.0,240.35,240.37,240.5933
192.168.0.4,2022-10-14,2022-10-14 04:00:00+02:00,57900.0,59220.0,-0.9528,-12880.0,240.14,239.99,240.32
192.168.0.4,2022-10-14,2022-10-14 05:00:00+02:00,57977.0,60389.0,-0.9464,-14354.0,239.6,239.5743,239.7429
192.168.0.4,2022-10-14,2022-10-14 06:00:00+02:00,67727.0,69900.0,-0.9612,-13413.0,237.615,237.645,237.9283
192.168.0.4,2022-10-14,2022-10-14 07:00:00+02:00,107372.0,109520.0,-0.9832,-12860.0,235.845,235.696,236.057
192.168.0.4,2022-10-14,2022-10-14 08:00:00+02:00,116216.0,117688.0,-0.9883,-10444.0,236.624,236.526,236.647
192.168.0.4,2022-10-14,2022-10-14 09:00:00+02:00,116302.0,117209.0,-0.9876,-10809.0,236.2422,236.02,236.2667
192.168.0.4,2022-10-14,2022-10-14 10:00:00+02:00,123490.0,125625.0,-0.9852,-13295.0,236.5725,236.2125,236.3212
192.168.0.4,2022-10-14,2022-10-14 11:00:00+02:00,100304.0,102944.0,-0.9811,-12548.0,237.436,237.313,237.43
192.168.0.4,2022-10-14,2022-10-14 12:00:00+02:00,104596.0,106133.0,-0.9838,-9653.0,237.7378,237.5889,237.8622
192.168.0.4,2022-10-14,2022-10-14 13:00:00+02:00,92856.0,93008.0,-0.9772,-12216.0,238.761,238.625,238.739
192.168.0.4,2022-10-14,2022-10-14 14:00:00+02:00,69312.0,72136.0,-0.9552,-13508.0,238.695,238.445,238.597
192.168.0.4,2022-10-14,2022-10-14 15:00:00+02:00,86640.0,89945.0,-0.9706,-13920.0,236.72,236.8,237.0
192.168.0.4,2022-10-14,2022-10-14 16:00:00+02:00,90388.0,94228.0,-0.9671,-17180.0,236.238,236.351,236.58
192.168.0.4,2022-10-14,2022-10-14 17:00:00+02:00,100372.0,101288.0,-0.9765,-15320.0,235.762,235.632,236.081
192.168.0.4,2022-10-14,2022-10-14 18:00:00+02:00,135512.0,138220.0,-0.9858,-13572.0,235.341,235.157,235.67
192.168.0.4,2022-10-14,2022-10-14 19:00:00+02:00,155624.0,158192.0,-0.9877,-12100.0,236.414,236.272,236.68
192.168.0.4,2022-10-14,2022-10-14 20:00:00+02:00,142324.0,143700.0,-0.9894,-13328.0,237.785,237.393,237.519
192.168.0.4,2022-10-14,2022-10-14 21:00:00+02:00,124456.0,125792.0,-0.9875,-13716.0,235.95,235.77,235.862
192.168.0.4,2022-10-14,2022-10-14 22:00:00+02:00,112507.0,115240.0,-0.9797,-16400.0,236.5289,236.4944,236.64
192.168.0.4,2022-10-14,2022-10-14 23:00:00+02:00,98540.0,100125.0,-0.9754,-15425.0,236.8175,236.8625,237.0237
192.168.0.4,2022-10-15,2022-10-15 00:00:00+02:00,79305.0,81805.0,-0.9706,-14280.0,238.03,237.8775,238.0912
192.168.0.4,2022-10-15,2022-10-15 01:00:00+02:00,72113.0,75107.0,-0.9662,-13427.0,239.0983,238.82,239.1633
192.168.0.4,2022-10-15,2022-10-15 02:00:00+02:00,64929.0,67476.0,-0.9569,-14196.0,239.8122,239.4322,239.6655
192.168.0.4,2022-10-15,2022-10-15 03:00:00+02:00,63700.0,66630.0,-0.955,-14160.0,240.035,239.685,240.02
192.168.0.4,2022-10-15,2022-10-15 04:00:00+02:00,56613.0,59160.0,-0.9479,-13933.0,238.5767,238.0233,238.2333
192.168.0.4,2022-10-15,2022-10-15 05:00:00+02:00,58700.0,61760.0,-0.9589,-13120.0,237.025,236.745,237.08
192.168.0.4,2022-10-15,2022-10-15 06:00:00+02:00,62560.0,66240.0,-0.9573,-14664.0,236.712,236.312,236.706
192.168.0.4,2022-10-15,2022-10-15 07:00:00+02:00,83864.0,85104.0,-0.9722,-13432.0,236.56,236.16,236.834
192.168.0.4,2022-10-15,2022-10-15 08:00:00+02:00,94556.0,96133.0,-0.9789,-11400.0,235.5322,235.2578,235.7556
192.168.0.4,2022-10-15,2022-10-15 09:00:00+02:00,110787.0,111533.0,-0.9862,-8956.0,236.4022,235.9844,236.4178
192.168.0.4,2022-10-15,2022-10-15 10:00:00+02:00,109292.0,111140.0,-0.982,-9840.0,237.188,236.901,237.213
192.168.0.4,2022-10-15,2022-10-15 11:00:00+02:00,102064.0,103204.0,-0.9826,-9656.0,236.698,236.403,236.84
192.168.0.4,2022-10-15,2022-10-15 12:00:00+02:00,107900.0,110160.0,-0.985,-7220.0,237.255,237.015,237.228
192.168.0.4,2022-10-15,2022-10-15 13:00:00+02:00,114836.0,116748.0,-0.9892,-6596.0,236.075,235.813,236.156
192.168.0.4,2022-10-15,2022-10-15 14:00:00+02:00,100716.0,102098.0,-0.9823,-8702.0,236.85,236.5311,236.9767
192.168.0.4,2022-10-15,2022-10-15 15:00:00+02:00,73292.0,76068.0,-0.9665,-9920.0,237.849,237.552,238.055
192.168.0.4,2022-10-15,2022-10-15 16:00:00+02:00,88240.0,90144.0,-0.976,-10960.0,236.45,236.176,236.606
192.168.0.4,2022-10-15,2022-10-15 17:00:00+02:00,94020.0,94800.0,-0.979,-11972.0,235.699,235.223,235.779
192.168.0.4,2022-10-15,2022-10-15 18:00:00+02:00,128204.0,130240.0,-0.9889,-10268.0,234.629,234.253,234.716
192.168.0.4,2022-10-15,2022-10-15 19:00:00+02:00,159696.0,161244.0,-0.9911,-11016.0,234.254,233.835,234.284
192.168.0.4,2022-10-15,2022-10-15 20:00:00+02:00,159180.0,159776.0,-0.9933,-11100.0,237.884,237.569,237.706
192.168.0.4,2022-10-15,2022-10-15 21:00:00+02:00,131452.0,133112.0,-0.9884,-13584.0,239.438,239.3,239.432
192.168.0.4,2022-10-15,2022-10-15 22:00:00+02:00,117773.0,119916.0,-0.9856,-13364.0,239.4522,239.2933,239.55
192.168.0.4,2022-10-15,2022-10-15 23:00:00+02:00,100785.0,102470.0,-0.9786,-14545.0,239.8475,239.5625,239.8237
192.168.0.4,2022-10-16,2022-10-16 00:00:00+02:00,79458.0,81556.0,-0.9675,-14787.0,239.0667,238.8544,239.1011
192.168.0.4,2022-10-16,2022-10-16 01:00:00+02:00,78556.0,80911.0,-0.9699,-13382.0,240.3878,240.17,240.3856
192.168.0.4,2022-10-16,2022-10-16 02:00:00+02:00,68627.0,72100.0,-0.9577,-14187.0,240.87,240.6483,241.04
192.168.0.4,2022-10-16,2022-10-16 03:00:00+02:00,59080.0,62053.0,-0.944,-15107.0,240.7133,240.6833,240.9933
192.168.0.4,2022-10-16,2022-10-16 04:00:00+02:00,53510.0,57130.0,-0.946,-14130.0,240.9675,240.8675,241.03
192.168.0.4,2022-10-16,2022-10-16 05:00:00+02:00,54228.0,57344.0,-0.94,-14232.0,240.94,240.96,241.11
192.168.0.4,2022-10-16,2022-10-16 06:00:00+02:00,60753.0,63780.0,-0.9514,-14473.0,240.215,240.2167,240.4917
192.168.0.4,2022-10-16,2022-10-16 07:00:00+02:00,72451.0,75200.0,-0.9594,-14457.0,239.6129,239.5771,239.9214
192.168.0.4,2022-10-16,2022-10-16 08:00:00+02:00,84136.0,86640.0,-0.9731,-11976.0,239.276,239.286,239.448
192.168.0.4,2022-10-16,2022-10-16 09:00:00+02:00,94349.0,97017.0,-0.9784,-10943.0,238.2214,238.1,238.1086
192.168.0.4,2022-10-16,2022-10-16 10:00:00+02:00,91772.0,93320.0,-0.9773,-11208.0,237.356,237.174,237.343
192.168.0.4,2022-10-16,2022-10-16 11:00:00+02:00,87512.0,89232.0,-0.9735,-11516.0,236.688,236.606,236.54
192.168.0.4,2022-10-16,2022-10-16 12:00:00+02:00,74480.0,77080.0,-0.968,-9028.0,236.003,235.866,236.021
192.168.0.4,2022-10-16,2022-10-16 13:00:00+02:00,88140.0,90424.0,-0.9704,-9904.0,236.35,236.13,236.536
192.168.0.4,2022-10-16,2022-10-16 14:00:00+02:00,86544.0,89260.0,-0.9735,-10648.0,236.382,236.115,236.45
192.168.0.4,2022-10-16,2022-10-16 15:00:00+02:00,84172.0,84920.0,-0.9771,-9580.0,236.425,235.988,236.013
192.168.0.4,2022-10-16,2022-10-16 16:00:00+02:00,96544.0,98692.0,-0.9807,-11576.0,236.59,236.224,236.354
192.168.0.4,2022-10-16,2022-10-16 17:00:00+02:00,114868.0,116596.0,-0.9822,-11456.0,236.342,236.127,236.188
192.168.0.4,2022-10-16,2022-10-16 18:00:00+02:00,163496.0,165132.0,-0.9922,-10800.0,234.69,234.347,234.625
192.168.0.4,2022-10-16,2022-10-16 19:00:00+02:00,188268.0,189504.0,-0.9943,-11452.0,234.0,233.6,233.998
192.168.0.4,2022-10-16,2022-10-16 20:00:00+02:00,164404.0,166213.0,-0.9898,-12907.0,235.6078,235.6111,235.9144
192.168.0.4,2022-10-16,2022-10-16 21:00:00+02:00,140088.0,141340.0,-0.9865,-13844.0,236.487,236.359,236.779
192.168.0.4,2022-10-16,2022-10-16 22:00:00+02:00,121613.0,122982.0,-0.9839,-14440.0,237.3878,237.0244,237.6289
192.168.0.4,2022-10-16,2022-10-16 23:00:00+02:00,98084.0,100773.0,-0.9779,-15160.0,238.6278,238.4544,238.8555
192.168.0.4,2022-10-17,2022-10-17 00:00:00+02:00,74252.0,76028.0,-0.9647,-14244.0,239.926,239.801,240.05
192.168.0.4,2022-10-17,2022-10-17 01:00:00+02:00,66849.0,69218.0,-0.9592,-12893.0,240.9067,240.7333,241.0933
192.168.0.4,2022-10-17,2022-10-17 02:00:00+02:00,58750.0,62440.0,-0.9442,-14345.0,241.7362,241.6087,241.9037
192.168.0.4,2022-10-17,2022-10-17 03:00:00+02:00,57691.0,61760.0,-0.9457,-14257.0,241.4529,241.3143,241.6543
192.168.0.4,2022-10-17,2022-10-17 04:00:00+02:00,59023.0,61800.0,-0.9531,-13166.0,240.8471,240.8357,241.12
192.168.0.4,2022-10-17,2022-10-17 05:00:00+02:00,63204.0,65427.0,-0.9612,-12147.0,239.2267,239.1589,239.5944
192.168.0.4,2022-10-17,2022-10-17 06:00:00+02:00,74595.0,76160.0,-0.9697,-13210.0,237.615,237.48,237.9037
192.168.0.4,2022-10-17,2022-10-17 07:00:00+02:00,106252.0,107704.0,-0.9823,-12996.0,236.17,236.208,236.482
192.168.0.4,2022-10-17,2022-10-17 08:00:00+02:00,117025.0,119820.0,-0.9874,-11750.0,235.99,236.1225,236.2387
192.168.0.4,2022-10-17,2022-10-17 09:00:00+02:00,106824.0,109072.0,-0.9829,-11844.0,235.978,235.913,236.069
192.168.0.4,2022-10-17,2022-10-17 10:00:00+02:00,111850.0,113465.0,-0.9822,-12085.0,236.0337,236.0662,236.09
192.168.0.4,2022-10-17,2022-10-17 11:00:00+02:00,108404.0,109800.0,-0.9809,-13040.0,235.775,235.824,235.971
192.168.0.4,2022-10-17,2022-10-17 12:00:00+02:00,110822.0,112898.0,-0.9807,-13142.0,236.9622,236.9933,237.0
192.168.0.4,2022-10-17,2022-10-17 13:00:00+02:00,106366.0,109977.0,-0.9783,-13000.0,236.97,237.0529,237.0243
192.168.0.4,2022-10-17,2022-10-17 14:00:00+02:00,96104.0,98756.0,-0.9743,-13744.0,237.297,237.288,237.472
192.168.0.4,2022-10-17,2022-10-17 15:00:00+02:00,88658.0,91164.0,-0.9731,-12862.0,238.3867,238.2678,238.2511
192.168.0.4,2022-10-17,2022-10-17 16:00:00+02:00,86595.0,88955.0,-0.9712,-14065.0,238.4737,238.3887,238.6287
192.168.0.4,2022-10-17,2022-10-17 17:00:00+02:00,101420.0,104012.0,-0.975,-15320.0,238.26,238.263,238.351
192.168.0.4,2022-10-17,2022-10-17 18:00:00+02:00,150920.0,153409.0,-0.9874,-13502.0,237.0755,237.0911,237.3733
192.168.0.4,2022-10-17,2022-10-17 19:00:00+02:00,189508.0,189676.0,-0.9924,-11532.0,235.7,236.008,235.997
192.168.0.4,2022-10-17,2022-10-17 20:00:00+02:00,174500.0,175128.0,-0.9918,-11792.0,238.008,238.049,237.944
192.168.0.4,2022-10-17,2022-10-17 21:00:00+02:00,146604.0,147744.0,-0.9897,-12400.0,239.837,239.849,239.808
192.168.0.4,2022-10-17,2022-10-17 22:00:00+02:00,128068.0,130400.0,-0.9873,-13948.0,240.39,240.208,240.362
192.168.0.4,2022-10-17,2022-10-17 23:00:00+02:00,112052.0,113848.0,-0.9839,-13788.0,240.476,240.427,240.459
192.168.0.4,2022-10-18,2022-10-18 00:00:00+02:00,93904.0,95388.0,-0.9787,-13836.0,240.065,239.873,240.118
192.168.0.4,2022-10-18,2022-10-18 01:00:00+02:00,81005.0,83025.0,-0.9717,-13690.0,240.6487,240.5762,240.85
192.168.0.4,2022-10-18,2022-10-18 02:00:00+02:00,69750.0,72350.0,-0.9629,-14685.0,240.745,240.7262,240.9925
192.168.0.4,2022-10-18,2022-10-18 03:00:00+02:00,63716.0,66256.0,-0.9573,-13972.0,240.876,240.861,241.083
192.168.0.4,2022-10-18,2022-10-18 04:00:00+02:00,61264.0,64592.0,-0.954,-14288.0,240.663,240.643,240.866
192.168.0.4,2022-10-18,2022-10-18 05:00:00+02:00,68395.0,71200.0,-0.9667,-13260.0,239.9575,239.805,240.1275
192.168.0.4,2022-10-18,2022-10-18 06:00:00+02:00,81364.0,83027.0,-0.9737,-13231.0,237.9678,237.7411,238.2022
192.168.0.4,2022-10-18,2022-10-18 07:00:00+02:00,110440.0,111720.0,-0.9848,-13400.0,236.8478,236.7744,236.96
192.168.0.4,2022-10-18,2022-10-18 08:00:00+02:00,120532.0,122060.0,-0.9879,-10532.0,236.555,236.491,236.693
192.168.0.4,2022-10-18,2022-10-18 09:00:00+02:00,107636.0,108824.0,-0.987,-10052.0,236.992,236.807,236.841
192.168.0.4,2022-10-18,2022-10-18 10:00:00+02:00,85844.0,87964.0,-0.9779,-11422.0,237.93,237.9933,238.1122
192.168.0.4,2022-10-18,2022-10-18 11:00:00+02:00,72516.0,74987.0,-0.9659,-10720.0,237.67,237.6867,237.7967
192.168.0.4,2022-10-18,2022-10-18 12:00:00+02:00,60309.0,62863.0,-0.9465,-12297.0,236.7786,236.9586,237.0229
192.168.0.4,2022-10-18,2022-10-18 13:00:00+02:00,50491.0,55663.0,-0.9228,-13583.0,237.0129,237.1186,237.2128
192.168.0.4,2022-10-18,2022-10-18 14:00:00+02:00,46176.0,50920.0,-0.9215,-12832.0,237.233,237.214,237.439
192.168.0.4,2022-10-18,2022-10-18 15:00:00+02:00,46987.0,50280.0,-0.9235,-12773.0,237.3283,237.3033,237.4417
192.168.0.4,2022-10-18,2022-10-18 16:00:00+02:00,50167.0,54613.0,-0.92,-14920.0,237.1167,236.9417,237.4317
192.168.0.4,2022-10-18,2022-10-18 17:00:00+02:00,75983.0,79383.0,-0.9626,-15766.0,236.59,236.4943,236.5743
192.168.0.4,2022-10-18,2022-10-18 18:00:00+02:00,144103.0,146389.0,-0.9886,-13023.0,235.5357,235.5157,235.6529
192.168.0.4,2022-10-18,2022-10-18 19:00:00+02:00,165304.0,166332.0,-0.9916,-14120.0,235.043,235.014,235.077
192.168.0.4,2022-10-18,2022-10-18 20:00:00+02:00,150156.0,150524.0,-0.9897,-15072.0,237.11,236.936,237.017
192.168.0.4,2022-10-18,2022-10-18 21:00:00+02:00,138191.0,140129.0,-0.9877,-15218.0,239.3678,239.1455,239.4211
192.168.0.4,2022-10-18,2022-10-18 22:00:00+02:00,124935.0,126365.0,-0.984,-15605.0,241.3912,241.395,241.5712
192.168.0.4,2022-10-18,2022-10-18 23:00:00+02:00,105948.0,107712.0,-0.9792,-15888.0,240.318,240.274,240.503
192.168.0.4,2022-10-19,2022-10-19 00:00:00+02:00,85964.0,88182.0,-0.9724,-14898.0,238.1022,237.8255,238.24
192.168.0.4,2022-10-19,2022-10-19 01:00:00+02:00,75395.0,78325.0,-0.9617,-15975.0,238.8012,238.5875,239.01
192.168.0.4,2022-10-19,2022-10-19 02:00:00+02:00,65016.0,67248.0,-0.9526,-15188.0,238.75,238.585,238.979
192.168.0.4,2022-10-19,2022-10-19 03:00:00+02:00,64876.0,67649.0,-0.9552,-14587.0,238.6189,238.4489,238.8122
192.168.0.4,2022-10-19,2022-10-19 04:00:00+02:00,62413.0,65382.0,-0.9508,-14818.0,238.3755,238.1789,238.5633
192.168.0.4,2022-10-19,2022-10-19 05:00:00+02:00,61700.0,64320.0,-0.9499,-14060.0,237.655,237.607,238.053
192.168.0.4,2022-10-19,2022-10-19 06:00:00+02:00,76236.0,79000.0,-0.9646,-15836.0,236.582,236.44,236.908
192.168.0.4,2022-10-19,2022-10-19 07:00:00+02:00,102572.0,104724.0,-0.9792,-14412.0,236.045,235.993,236.424
192.168.0.4,2022-10-19,2022-10-19 08:00:00+02:00,119151.0,118693.0,-0.9859,-12631.0,235.7422,235.58,236.0544
192.168.0.4,2022-10-19,2022-10-19 09:00:00+02:00,106409.0,107893.0,-0.9853,-11547.0,236.2044,236.0556,236.2756
192.168.0.4,2022-10-19,2022-10-19 10:00:00+02:00,89928.0,93404.0,-0.9728,-12940.0,236.973,236.811,237.027
192.168.0.4,2022-10-19,2022-10-19 11:00:00+02:00,82156.0,84712.0,-0.9655,-14172.0,237.141,237.225,237.356
192.168.0.4,2022-10-19,2022-10-19 12:00:00+02:00,71292.0,74088.0,-0.9626,-10400.0,237.35,237.352,237.722
192.168.0.4,2022-10-19,2022-10-19 13:00:00+02:00,66385.0,69835.0,-0.949,-14050.0,237.3312,237.4575,237.8337
192.168.0.4,2022-10-19,2022-10-19 14:00:00+02:00,62806.0,67857.0,-0.95,-12543.0,237.6928,237.7414,238.0771
192.168.0.4,2022-10-19,2022-10-19 15:00:00+02:00,52336.0,55300.0,-0.9236,-12688.0,238.005,237.996,238.258
192.168.0.4,2022-10-19,2022-10-19 16:00:00+02:00,69671.0,72844.0,-0.9577,-13000.0,237.2756,237.07,237.4255
192.168.0.4,2022-10-19,2022-10-19 17:00:00+02:00,97284.0,98778.0,-0.9731,-16507.0,236.2922,236.1833,236.6344
192.168.0.4,2022-10-19,2022-10-19 18:00:00+02:00,143855.0,145600.0,-0.9866,-15210.0,235.3937,235.2662,235.7962
192.168.0.4,2022-10-19,2022-10-19 19:00:00+02:00,171180.0,174115.0,-0.9898,-16040.0,235.47,235.4775,235.7525
192.168.0.4,2022-10-19,2022-10-19 20:00:00+02:00,139376.0,143084.0,-0.9821,-16344.0,237.418,237.334,237.945
192.168.0.4,2022-10-19,2022-10-19 21:00:00+02:00,130960.0,133536.0,-0.9829,-15164.0,238.582,238.648,239.025
192.168.0.4,2022-10-19,2022-10-19 22:00:00+02:00,136111.0,138187.0,-0.9853,-15836.0,236.4933,236.4333,236.9055
192.168.0.4,2022-10-19,2022-10-19 23:00:00+02:00,119404.0,121089.0,-0.9841,-14702.0,237.8844,237.6256,238.0633
192.168.0.4,2022-10-20,2022-10-20 00:00:00+02:00,93668.0,95764.0,-0.9774,-14420.0,239.136,239.016,239.28
192.168.0.4,2022-10-20,2022-10-20 01:00:00+02:00,83605.0,85925.0,-0.9705,-15030.0,240.8762,240.6725,240.9825
192.168.0.4,2022-10-20,2022-10-20 02:00:00+02:00,78587.0,81858.0,-0.9666,-14609.0,241.9555,241.7955,242.0878
192.168.0.4,2022-10-20,2022-10-20 03:00:00+02:00,70368.0,73872.0,-0.9555,-16332.0,241.398,241.292,241.458
192.168.0.4,2022-10-20,2022-10-20 04:00:00+02:00,61511.0,65498.0,-0.9535,-13596.0,241.2955,241.3133,241.5244
192.168.0.4,2022-10-20,2022-10-20 05:00:00+02:00,62978.0,65996.0,-0.9528,-14813.0,239.3467,239.2678,239.5222
192.168.0.4,2022-10-20,2022-10-20 06:00:00+02:00,77340.0,80596.0,-0.9676,-14392.0,237.262,237.189,237.509
192.168.0.4,2022-10-20,2022-10-20 07:00:00+02:00,109536.0,111420.0,-0.9798,-13500.0,236.341,236.419,236.615
192.168.0.4,2022-10-20,2022-10-20 08:00:00+02:00,117142.0,118156.0,-0.9861,-10049.0,236.1056,236.2044,236.25
192.168.0.4,2022-10-20,2022-10-20 09:00:00+02:00,112052.0,112492.0,-0.9854,-12404.0,235.73,235.645,235.778
192.168.0.4,2022-10-20,2022-10-20 10:00:00+02:00,109124.0,110502.0,-0.9829,-11698.0,235.1033,235.0322,235.13
192.168.0.4,2022-10-20,2022-10-20 11:00:00+02:00,100568.0,103492.0,-0.9803,-11196.0,234.857,234.682,234.902
192.168.0.4,2022-10-20,2022-10-20 12:00:00+02:00,97533.0,99849.0,-0.9788,-12662.0,235.9767,235.7022,235.9567
192.168.0.4,2022-10-20,2022-10-20 13:00:00+02:00,85698.0,87031.0,-0.9726,-13369.0,236.9778,236.9211,237.0422
192.168.0.4,2022-10-20,2022-10-20 14:00:00+02:00,63412.0,67308.0,-0.9397,-12444.0,238.098,238.131,238.559
192.168.0.4,2022-10-20,2022-10-20 15:00:00+02:00,66462.0,69644.0,-0.9378,-12751.0,238.0422,238.1944,238.5978
192.168.0.4,2022-10-20,2022-10-20 16:00:00+02:00,49406.0,54966.0,-0.9081,-13709.0,238.3314,238.2086,238.4571
192.168.0.4,2022-10-20,2022-10-20 17:00:00+02:00,92352.0,96012.0,-0.9626,-16500.0,237.164,237.168,237.317
192.168.0.4,2022-10-20,2022-10-20 18:00:00+02:00,141160.0,143156.0,-0.9822,-16372.0,235.551,235.649,235.867
192.168.0.4,2022-10-20,2022-10-20 19:00:00+02:00,168680.0,168788.0,-0.9891,-12996.0,234.992,235.03,235.078
192.168.0.4,2022-10-20,2022-10-20 20:00:00+02:00,143009.0,146187.0,-0.9872,-15422.0,236.4489,236.4722,236.5889
192.168.0.4,2022-10-20,2022-10-20 21:00:00+02:00,140412.0,143248.0,-0.9844,-16280.0,238.471,238.449,238.404
192.168.0.4,2022-10-20,2022-10-20 22:00:00+02:00,120540.0,123005.0,-0.982,-15660.0,239.0,238.72,239.0087
192.168.0.4,2022-10-20,2022-10-20 23:00:00+02:00,105105.0,107025.0,-0.9791,-14385.0,239.6325,239.64,239.7962
192.168.0.4,2022-10-21,2022-10-21 00:00:00+02:00,88355.0,91640.0,-0.9676,-14265.0,238.6925,238.5612,239.0762
192.168.0.4,2022-10-21,2022-10-21 01:00:00+02:00,69084.0,72472.0,-0.9536,-14524.0,239.396,239.284,239.721
192.168.0.4,2022-10-21,2022-10-21 02:00:00+02:00,61658.0,64702.0,-0.9547,-13360.0,239.6644,239.5567,239.7744
192.168.0.4,2022-10-21,2022-10-21 03:00:00+02:00,56980.0,59936.0,-0.9502,-13792.0,239.589,239.412,239.743
192.168.0.4,2022-10-21,2022-10-21 04:00:00+02:00,55345.0,58335.0,-0.9445,-13245.0,239.5812,239.4162,239.745
192.168.0.4,2022-10-21,2022-10-21 05:00:00+02:00,56900.0,60296.0,-0.9482,-13748.0,239.132,238.907,239.313
192.168.0.4,2022-10-21,2022-10-21 06:00:00+02:00,68364.0,71120.0,-0.9591,-14107.0,237.2256,237.1422,237.5433
192.168.0.4,2022-10-21,2022-10-21 07:00:00+02:00,107160.0,108360.0,-0.9825,-14048.0,235.598,235.332,235.746
192.168.0.4,2022-10-21,2022-10-21 08:00:00+02:00,121670.0,123490.0,-0.9886,-11090.0,236.3825,236.3062,236.51
192.168.0.4,2022-10-21,2022-10-21 09:00:00+02:00,111396.0,113340.0,-0.9832,-11188.0,236.175,236.063,236.283
192.168.0.4,2022-10-21,2022-10-21 10:00:00+02:00,96496.0,97928.0,-0.9801,-13272.0,236.501,236.475,236.74
192.168.0.4,2022-10-21,2022-10-21 11:00:00+02:00,91532.0,92320.0,-0.978,-10320.0,236.783,236.654,236.929
192.168.0.4,2022-10-21,2022-10-21 12:00:00+02:00,88711.0,91707.0,-0.9759,-10356.0,237.1344,237.0611,237.4544
192.168.0.4,2022-10-21,2022-10-21 13:00:00+02:00,75222.0,77400.0,-0.9644,-11084.0,238.1689,238.0911,238.2244
192.168.0.4,2022-10-21,2022-10-21 14:00:00+02:00,55788.0,58500.0,-0.935,-10840.0,239.064,238.961,239.224
192.168.0.4,2022-10-21,2022-10-21 15:00:00+02:00,48360.0,52949.0,-0.9291,-10851.0,238.5328,238.3514,238.69
192.168.0.4,2022-10-21,2022-10-21 16:00:00+02:00,49217.0,54497.0,-0.8976,-14360.0,238.1043,237.7943,238.4643
192.168.0.4,2022-10-21,2022-10-21 17:00:00+02:00,82508.0,84928.0,-0.9667,-14804.0,237.037,236.985,237.504
192.168.0.4,2022-10-21,2022-10-21 18:00:00+02:00,130548.0,132412.0,-0.9852,-14288.0,234.552,234.264,234.842
192.168.0.4,2022-10-21,2022-10-21 19:00:00+02:00,149360.0,151460.0,-0.9908,-13148.0,234.354,234.156,234.557
192.168.0.4,2022-10-21,2022-10-21 20:00:00+02:00,129856.0,131384.0,-0.986,-15060.0,236.369,236.164,236.598
192.168.0.4,2022-10-21,2022-10-21 21:00:00+02:00,122049.0,123484.0,-0.9848,-15716.0,238.53,238.3089,238.7433
192.168.0.4,2022-10-21,2022-10-21 22:00:00+02:00,110844.0,112820.0,-0.9836,-14820.0,238.454,238.309,238.794
192.168.0.4,2022-10-21,2022-10-21 23:00:00+02:00,99860.0,101444.0,-0.9795,-14056.0,239.06,238.926,239.597
192.168.0.4,2022-10-22,2022-10-22 00:00:00+02:00,90656.0,92892.0,-0.9763,-14000.0,239.403,239.09,239.75
192.168.0.4,2022-10-22,2022-10-22 01:00:00+02:00,69538.0,72867.0,-0.9605,-13791.0,239.9967,239.85,240.4467
