ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2022-11-07,2022-11-07 18:30:00+01:00,200160.0,201200.0,-0.9943,-13800.0,236.19,235.67,235.995
192.168.0.4,2022-11-07,2022-11-07 18:45:00+01:00,224320.0,227840.0,-0.9962,-12360.0,235.895,235.67,235.82
192.168.0.4,2022-11-07,2022-11-07 19:00:00+01:00,205840.0,206420.0,-0.9945,-11960.0,236.84,236.505,236.77
192.168.0.4,2022-11-07,2022-11-07 19:15:00+01:00,181973.0,184040.0,-0.9908,-14067.0,238.2,238.0033,237.8033
192.168.0.4,2022-11-07,2022-11-07 19:30:00+01:00,178700.0,183520.0,-0.9915,-14720.0,237.79,237.895,237.735
192.168.0.4,2022-11-07,2022-11-07 19:45:00+01:00,177240.0,173920.0,-0.9938,-14680.0,237.62,236.99,237.11
192.168.0.4,2022-11-07,2022-11-07 20:00:00+01:00,164460.0,166460.0,-0.9916,-16260.0,238.195,237.825,238.09
192.168.0.4,2022-11-07,2022-11-07 20:15:00+01:00,161980.0,164280.0,-0.9913,-15600.0,239.11,238.65,238.69
192.168.0.4,2022-11-07,2022-11-07 20:30:00+01:00,163400.0,164220.0,-0.9898,-16100.0,236.99,236.52,236.775
192.168.0.4,2022-11-07,2022-11-07 20:45:00+01:00,153827.0,157227.0,-0.9903,-16547.0,237.8667,237.0533,237.4233
192.168.0.4,2022-11-07,2022-11-07 21:00:00+01:00,152120.0,151960.0,-0.99,-14080.0,237.8,237.09,238.04
192.168.0.4,2022-11-07,2022-11-07 21:15:00+01:00,148720.0,149860.0,-0.9892,-14900.0,238.1,237.245,237.82
192.168.0.4,2022-11-07,2022-11-07 21:30:00+01:00,150760.0,151720.0,-0.9913,-13040.0,239.25,238.48,238.84
192.168.0.4,2022-11-07,2022-11-07 21:45:00+01:00,139200.0,143540.0,-0.9872,-14620.0,239.89,239.37,239.805
192.168.0.4,2022-11-07,2022-11-07 22:00:00+01:00,145520.0,145120.0,-0.989,-14400.0,239.69,239.31,239.63
192.168.0.4,2022-11-07,2022-11-07 22:15:00+01:00,137600.0,137980.0,-0.986,-17080.0,240.065,239.78,240.08
192.168.0.4,2022-11-07,2022-11-07 22:30:00+01:00,130600.0,132280.0,-0.988,-15340.0,239.9,239.93,240.2
192.168.0.4,2022-11-07,2022-11-07 22:45:00+01:00,115560.0,118920.0,-0.9838,-17320.0,238.36,238.1,238.36
192.168.0.4,2022-11-07,2022-11-07 23:00:00+01:00,109680.0,110180.0,-0.982,-14780.0,239.04,238.645,239.03
192.168.0.4,2022-11-07,2022-11-07 23:15:00+01:00,108120.0,109160.0,-0.985,-14240.0,239.535,238.98,239.37
192.168.0.4,2022-11-07,2022-11-07 23:45:00+01:00,90880.0,95120.0,-0.9761,-15600.0,239.49,239.07,239.73
192.168.0.4,2022-11-08,2022-11-08 00:00:00+01:00,92600.0,95320.0,-0.9722,-17120.0,239.36,238.96,239.29
192.168.0.4,2022-11-08,2022-11-08 00:15:00+01:00,89280.0,91840.0,-0.9713,-16980.0,238.625,238.105,238.655
192.168.0.4,2022-11-08,2022-11-08 00:30:00+01:00,91160.0,92040.0,-0.973,-17320.0,238.96,238.51,238.98
192.168.0.4,2022-11-08,2022-11-08 00:45:00+01:00,84880.0,86400.0,-0.9728,-14907.0,239.14,238.9467,239.0167
192.168.0.4,2022-11-08,2022-11-08 01:00:00+01:00,78280.0,81280.0,-0.9636,-17320.0,238.98,238.86,239.31
192.168.0.4,2022-11-08,2022-11-08 01:15:00+01:00,78520.0,80880.0,-0.9666,-15420.0,239.92,239.635,239.915
192.168.0.4,2022-11-08,2022-11-08 01:30:00+01:00,72880.0,76380.0,-0.965,-14780.0,239.805,239.695,239.75
192.168.0.4,2022-11-08,2022-11-08 01:45:00+01:00,70333.0,72747.0,-0.9624,-14907.0,240.0667,239.8,240.05
192.168.0.4,2022-11-08,2022-11-08 02:00:00+01:00,72820.0,75680.0,-0.9626,-15020.0,239.78,239.71,239.785
192.168.0.4,2022-11-08,2022-11-08 02:15:00+01:00,65260.0,67560.0,-0.9518,-16260.0,240.0,239.93,240.065
192.168.0.4,2022-11-08,2022-11-08 02:30:00+01:00,70160.0,73640.0,-0.9592,-16280.0,239.84,239.81,239.88
192.168.0.4,2022-11-08,2022-11-08 02:45:00+01:00,65587.0,68693.0,-0.9551,-15413.0,239.96,239.9767,240.0667
192.168.0.4,2022-11-08,2022-11-08 03:00:00+01:00,66640.0,70160.0,-0.9512,-15720.0,239.75,240.08,240.14
192.168.0.4,2022-11-08,2022-11-08 03:15:00+01:00,60813.0,64627.0,-0.9487,-15933.0,240.1133,240.15,240.28
192.168.0.4,2022-11-08,2022-11-08 03:30:00+01:00,64060.0,67440.0,-0.9506,-16540.0,240.22,240.025,240.31
192.168.0.4,2022-11-08,2022-11-08 03:45:00+01:00,61373.0,65400.0,-0.9475,-16547.0,240.3633,240.2133,240.47
192.168.0.4,2022-11-08,2022-11-08 04:00:00+01:00,71080.0,73720.0,-0.9604,-16500.0,239.22,239.25,239.515
192.168.0.4,2022-11-08,2022-11-08 04:15:00+01:00,68587.0,68587.0,-0.9609,-14227.0,239.46,239.51,239.7267
192.168.0.4,2022-11-08,2022-11-08 04:30:00+01:00,59120.0,62440.0,-0.9479,-14720.0,239.46,239.385,239.705
192.168.0.4,2022-11-08,2022-11-08 04:45:00+01:00,62040.0,65213.0,-0.9516,-14907.0,239.26,239.18,239.44
192.168.0.4,2022-11-08,2022-11-08 05:00:00+01:00,59100.0,62840.0,-0.9456,-16240.0,238.67,238.39,239.045
192.168.0.4,2022-11-08,2022-11-08 05:15:00+01:00,59373.0,62427.0,-0.9473,-15280.0,238.36,238.3067,238.6733
192.168.0.4,2022-11-08,2022-11-08 05:30:00+01:00,60100.0,63360.0,-0.9526,-15020.0,238.36,238.345,238.465
192.168.0.4,2022-11-08,2022-11-08 05:45:00+01:00,66320.0,67973.0,-0.962,-14387.0,237.65,237.49,237.9233
192.168.0.4,2022-11-08,2022-11-08 06:00:00+01:00,66360.0,69080.0,-0.9596,-12740.0,236.68,236.535,236.77
192.168.0.4,2022-11-08,2022-11-08 06:15:00+01:00,77933.0,81093.0,-0.9684,-13547.0,235.3933,235.63,235.8533
192.168.0.4,2022-11-08,2022-11-08 06:30:00+01:00,82360.0,83740.0,-0.9712,-12960.0,234.945,234.885,235.445
192.168.0.4,2022-11-08,2022-11-08 07:00:00+01:00,94680.0,96520.0,-0.9718,-11880.0,236.64,236.76,237.17
192.168.0.4,2022-11-08,2022-11-08 07:15:00+01:00,103400.0,107520.0,-0.9755,-15320.0,236.52,236.67,236.88
192.168.0.4,2022-11-08,2022-11-08 07:30:00+01:00,110020.0,113940.0,-0.9728,-15080.0,236.725,236.78,236.855
192.168.0.4,2022-11-08,2022-11-08 07:45:00+01:00,113133.0,118053.0,-0.9824,-13693.0,236.9867,236.8833,237.1767
192.168.0.4,2022-11-08,2022-11-08 08:00:00+01:00,123000.0,126080.0,-0.9866,-9240.0,236.25,236.28,236.785
192.168.0.4,2022-11-08,2022-11-08 08:15:00+01:00,120213.0,121320.0,-0.9891,-10000.0,236.14,235.99,236.14
192.168.0.4,2022-11-08,2022-11-08 08:30:00+01:00,122160.0,122840.0,-0.9841,-11720.0,235.74,235.86,235.62
192.168.0.4,2022-11-08,2022-11-08 08:45:00+01:00,112547.0,113560.0,-0.9849,-10653.0,235.7933,235.71,235.6333
192.168.0.4,2022-11-08,2022-11-08 09:00:00+01:00,111380.0,114840.0,-0.9788,-13720.0,236.025,236.12,236.16
192.168.0.4,2022-11-08,2022-11-08 09:15:00+01:00,99427.0,100360.0,-0.9721,-14227.0,237.18,237.07,236.8767
192.168.0.4,2022-11-08,2022-11-08 09:30:00+01:00,108880.0,110280.0,-0.9894,-12440.0,237.29,237.02,236.73
192.168.0.4,2022-11-08,2022-11-08 09:45:00+01:00,111720.0,112840.0,-0.9876,-11300.0,237.335,237.17,237.01
192.168.0.4,2022-11-08,2022-11-08 10:00:00+01:00,115860.0,115620.0,-0.9825,-10200.0,237.485,237.385,237.175
192.168.0.4,2022-11-08,2022-11-08 10:15:00+01:00,97200.0,96120.0,-0.9801,-12027.0,237.12,236.9,236.8667
192.168.0.4,2022-11-08,2022-11-08 10:30:00+01:00,80220.0,84300.0,-0.9764,-12420.0,236.61,236.43,236.445
192.168.0.4,2022-11-08,2022-11-08 10:45:00+01:00,83427.0,85547.0,-0.9759,-12493.0,236.6967,236.5,236.4467
192.168.0.4,2022-11-08,2022-11-08 11:00:00+01:00,92140.0,94660.0,-0.9782,-11480.0,236.325,236.05,236.275
192.168.0.4,2022-11-08,2022-11-08 11:15:00+01:00,100387.0,102120.0,-0.9846,-9147.0,236.38,235.9533,236.1367
192.168.0.4,2022-11-08,2022-11-08 11:30:00+01:00,99880.0,98580.0,-0.9808,-11020.0,235.995,235.77,235.775
192.168.0.4,2022-11-08,2022-11-08 11:45:00+01:00,102300.0,103400.0,-0.9851,-11640.0,236.025,235.77,235.745
192.168.0.4,2022-11-08,2022-11-08 12:00:00+01:00,88620.0,91160.0,-0.9761,-11680.0,237.05,236.635,236.805
192.168.0.4,2022-11-08,2022-11-08 12:15:00+01:00,100947.0,98853.0,-0.9804,-12533.0,236.1733,236.11,236.13
192.168.0.4,2022-11-08,2022-11-08 12:30:00+01:00,95740.0,98360.0,-0.9808,-13120.0,236.785,236.625,236.74
192.168.0.4,2022-11-08,2022-11-08 12:45:00+01:00,98280.0,99853.0,-0.9817,-12960.0,237.1333,236.95,237.19
192.168.0.4,2022-11-08,2022-11-08 13:00:00+01:00,82440.0,85460.0,-0.9692,-12400.0,237.51,237.6,237.515
192.168.0.4,2022-11-08,2022-11-08 13:15:00+01:00,84067.0,84920.0,-0.9691,-14467.0,237.6467,237.4867,237.5233
192.168.0.4,2022-11-08,2022-11-08 13:30:00+01:00,94100.0,95340.0,-0.9778,-14180.0,237.48,237.41,237.665
192.168.0.4,2022-11-08,2022-11-08 13:45:00+01:00,73320.0,78480.0,-0.9562,-14667.0,237.8667,237.9533,237.8767
192.168.0.4,2022-11-08,2022-11-08 14:00:00+01:00,66160.0,68800.0,-0.9548,-13800.0,237.92,237.8,237.82
192.168.0.4,2022-11-08,2022-11-08 14:15:00+01:00,94787.0,97587.0,-0.9755,-12880.0,237.8133,237.5267,237.98
192.168.0.4,2022-11-08,2022-11-08 14:30:00+01:00,84300.0,85880.0,-0.97,-12720.0,237.74,237.065,237.935
192.168.0.4,2022-11-08,2022-11-08 14:45:00+01:00,111493.0,116413.0,-0.9784,-11520.0,236.9367,236.7433,237.2733
192.168.0.4,2022-11-08,2022-11-08 15:00:00+01:00,108060.0,110020.0,-0.9824,-14220.0,237.515,237.115,237.5
192.168.0.4,2022-11-08,2022-11-08 15:15:00+01:00,100960.0,103720.0,-0.9779,-15420.0,237.875,237.6,237.935
192.168.0.4,2022-11-08,2022-11-08 15:30:00+01:00,87340.0,90600.0,-0.974,-14820.0,237.67,237.5,237.785
192.168.0.4,2022-11-08,2022-11-08 15:45:00+01:00,97907.0,99000.0,-0.9728,-15267.0,237.29,237.14,237.5733
192.168.0.4,2022-11-08,2022-11-08 16:00:00+01:00,86720.0,89900.0,-0.9659,-17420.0,237.68,237.51,237.735
192.168.0.4,2022-11-08,2022-11-08 16:15:00+01:00,87440.0,90400.0,-0.968,-15827.0,237.3567,237.2533,237.13
192.168.0.4,2022-11-08,2022-11-08 16:30:00+01:00,97040.0,100140.0,-0.9751,-14500.0,236.84,236.67,236.935
192.168.0.4,2022-11-08,2022-11-08 16:45:00+01:00,98040.0,99400.0,-0.9748,-15880.0,236.475,236.065,236.735
192.168.0.4,2022-11-08,2022-11-08 17:00:00+01:00,102520.0,104120.0,-0.9804,-13840.0,237.11,237.05,236.16
192.168.0.4,2022-11-08,2022-11-08 17:15:00+01:00,115640.0,117867.0,-0.9809,-14347.0,235.4367,235.22,235.5733
192.168.0.4,2022-11-08,2022-11-08 17:30:00+01:00,129120.0,131480.0,-0.9854,-13440.0,235.31,235.17,235.89
192.168.0.4,2022-11-08,2022-11-08 17:45:00+01:00,137747.0,138573.0,-0.9837,-15280.0,235.8,235.7867,235.6833
192.168.0.4,2022-11-08,2022-11-08 18:00:00+01:00,156680.0,155560.0,-0.9867,-13920.0,236.04,236.04,236.17
192.168.0.4,2022-11-08,2022-11-08 18:15:00+01:00,158053.0,163320.0,-0.9894,-12307.0,236.6267,236.3567,236.8867
192.168.0.4,2022-11-08,2022-11-08 18:30:00+01:00,174340.0,177740.0,-0.992,-12580.0,236.505,236.19,236.55
192.168.0.4,2022-11-08,2022-11-08 18:45:00+01:00,195920.0,199293.0,-0.9937,-13213.0,236.7567,236.57,236.63
192.168.0.4,2022-11-08,2022-11-08 19:00:00+01:00,177780.0,177060.0,-0.994,-11800.0,237.845,237.245,237.81
192.168.0.4,2022-11-08,2022-11-08 19:15:00+01:00,177213.0,179373.0,-0.993,-11147.0,238.0233,237.5567,237.94
192.168.0.4,2022-11-08,2022-11-08 19:30:00+01:00,173560.0,176040.0,-0.9934,-13240.0,237.72,237.84,237.665
192.168.0.4,2022-11-08,2022-11-08 19:45:00+01:00,170040.0,171080.0,-0.9917,-13987.0,236.5033,236.4,236.0567
192.168.0.4,2022-11-08,2022-11-08 20:00:00+01:00,153300.0,155180.0,-0.991,-14340.0,237.56,237.41,237.38
192.168.0.4,2022-11-08,2022-11-08 20:15:00+01:00,155213.0,156213.0,-0.9873,-15160.0,238.4,238.34,238.3067
192.168.0.4,2022-11-08,2022-11-08 20:30:00+01:00,152840.0,154760.0,-0.9868,-14920.0,239.25,239.43,239.28
192.168.0.4,2022-11-08,2022-11-08 20:45:00+01:00,145620.0,147840.0,-0.9874,-15780.0,240.365,240.335,240.295
192.168.0.4,2022-11-08,2022-11-08 21:00:00+01:00,132280.0,136160.0,-0.9885,-14320.0,238.48,238.21,238.31
192.168.0.4,2022-11-08,2022-11-08 21:15:00+01:00,135027.0,137400.0,-0.987,-15400.0,239.1067,238.66,238.92
192.168.0.4,2022-11-08,2022-11-08 21:45:00+01:00,149600.0,152040.0,-0.9854,-16640.0,238.84,238.95,239.19
192.168.0.4,2022-11-08,2022-11-08 22:00:00+01:00,136480.0,139620.0,-0.9832,-15080.0,238.78,238.8,239.02
192.168.0.4,2022-11-08,2022-11-08 22:15:00+01:00,143660.0,144040.0,-0.9883,-14160.0,239.19,238.985,239.225
192.168.0.4,2022-11-08,2022-11-08 22:30:00+01:00,132020.0,129260.0,-0.9875,-13720.0,239.29,238.75,239.18
192.168.0.4,2022-11-08,2022-11-08 22:45:00+01:00,115000.0,116760.0,-0.9837,-12120.0,239.84,239.81,240.2
192.168.0.4,2022-11-08,2022-11-08 23:00:00+01:00,106800.0,110160.0,-0.9718,-13960.0,239.9,239.46,240.02
192.168.0.4,2022-11-08,2022-11-08 23:15:00+01:00,92840.0,97360.0,-0.9599,-17040.0,240.28,239.99,240.33
192.168.0.4,2022-11-08,2022-11-08 23:30:00+01:00,100640.0,100960.0,-0.9754,-13320.0,240.65,240.35,240.76
192.168.0.4,2022-11-08,2022-11-08 23:45:00+01:00,92200.0,95360.0,-0.9639,-16260.0,241.075,240.855,241.31
192.168.0.4,2022-11-09,2022-11-09 00:00:00+01:00,77520.0,81320.0,-0.9608,-15920.0,241.16,241.06,241.3
192.168.0.4,2022-11-09,2022-11-09 00:15:00+01:00,74320.0,78920.0,-0.9621,-16060.0,241.525,241.52,241.77
192.168.0.4,2022-11-09,2022-11-09 00:30:00+01:00,67840.0,72680.0,-0.9537,-16360.0,242.19,242.19,242.64
192.168.0.4,2022-11-09,2022-11-09 00:45:00+01:00,62220.0,66660.0,-0.941,-16260.0,241.27,241.255,241.445
192.168.0.4,2022-11-09,2022-11-09 01:00:00+01:00,68460.0,71840.0,-0.9561,-14300.0,241.115,241.03,241.195
192.168.0.4,2022-11-09,2022-11-09 01:15:00+01:00,63693.0,67413.0,-0.9464,-15853.0,241.55,241.3767,241.5967
192.168.0.4,2022-11-09,2022-11-09 01:30:00+01:00,58820.0,62240.0,-0.9418,-15040.0,241.61,241.54,241.76
192.168.0.4,2022-11-09,2022-11-09 01:45:00+01:00,63760.0,67360.0,-0.9524,-14600.0,241.6467,241.6833,241.6667
192.168.0.4,2022-11-09,2022-11-09 02:00:00+01:00,59400.0,62720.0,-0.949,-14160.0,240.6,240.63,241.17
192.168.0.4,2022-11-09,2022-11-09 02:15:00+01:00,61467.0,64653.0,-0.9526,-14147.0,241.1133,241.23,241.25
192.168.0.4,2022-11-09,2022-11-09 02:30:00+01:00,57520.0,61560.0,-0.9513,-13600.0,241.54,241.36,241.65
192.168.0.4,2022-11-09,2022-11-09 02:45:00+01:00,54040.0,57960.0,-0.9478,-13360.0,241.6,241.39,241.3
192.168.0.4,2022-11-09,2022-11-09 03:00:00+01:00,55080.0,57760.0,-0.9484,-14960.0,241.39,241.39,241.48
192.168.0.4,2022-11-09,2022-11-09 03:15:00+01:00,55880.0,59340.0,-0.9384,-14780.0,241.555,241.33,241.33
192.168.0.4,2022-11-09,2022-11-09 03:30:00+01:00,55720.0,59260.0,-0.938,-15380.0,241.435,241.465,241.355
192.168.0.4,2022-11-09,2022-11-09 03:45:00+01:00,51220.0,55720.0,-0.9256,-16260.0,241.565,241.44,241.57
192.168.0.4,2022-11-09,2022-11-09 04:00:00+01:00,54120.0,56940.0,-0.9352,-16240.0,241.67,241.54,241.66
192.168.0.4,2022-11-09,2022-11-09 04:15:00+01:00,54480.0,58840.0,-0.9308,-16493.0,241.8,241.6833,241.8867
192.168.0.4,2022-11-09,2022-11-09 04:30:00+01:00,56600.0,61260.0,-0.9364,-15880.0,241.645,241.645,241.85
192.168.0.4,2022-11-09,2022-11-09 04:45:00+01:00,57667.0,61720.0,-0.9421,-15533.0,241.5367,241.6567,241.56
192.168.0.4,2022-11-09,2022-11-09 05:00:00+01:00,53000.0,54600.0,-0.939,-14160.0,240.89,240.88,241.24
192.168.0.4,2022-11-09,2022-11-09 05:15:00+01:00,58053.0,61600.0,-0.945,-14840.0,240.85,240.84,240.97
192.168.0.4,2022-11-09,2022-11-09 05:30:00+01:00,64200.0,68140.0,-0.9552,-14880.0,240.705,240.735,241.0
192.168.0.4,2022-11-09,2022-11-09 05:45:00+01:00,61740.0,66720.0,-0.9501,-15540.0,241.18,241.105,241.165
192.168.0.4,2022-11-09,2022-11-09 06:00:00+01:00,73000.0,75940.0,-0.9553,-15620.0,240.42,240.305,240.585
192.168.0.4,2022-11-09,2022-11-09 06:15:00+01:00,76187.0,79747.0,-0.9648,-13733.0,239.6267,239.7133,239.89
192.168.0.4,2022-11-09,2022-11-09 06:30:00+01:00,102000.0,104280.0,-0.9787,-11520.0,239.02,238.89,239.22
192.168.0.4,2022-11-09,2022-11-09 06:45:00+01:00,93800.0,94800.0,-0.9665,-14520.0,238.09,238.45,238.47
192.168.0.4,2022-11-09,2022-11-09 07:00:00+01:00,97480.0,99640.0,-0.9694,-14520.0,236.55,236.87,236.88
192.168.0.4,2022-11-09,2022-11-09 07:15:00+01:00,103320.0,104700.0,-0.9796,-15220.0,236.205,236.19,236.245
192.168.0.4,2022-11-09,2022-11-09 07:30:00+01:00,116020.0,117840.0,-0.9822,-14880.0,235.775,235.665,235.965
192.168.0.4,2022-11-09,2022-11-09 07:45:00+01:00,113400.0,116640.0,-0.9789,-16173.0,235.89,235.9033,236.08
192.168.0.4,2022-11-09,2022-11-09 08:00:00+01:00,111800.0,112860.0,-0.9838,-14780.0,236.035,235.945,235.97
192.168.0.4,2022-11-09,2022-11-09 08:15:00+01:00,127000.0,129013.0,-0.987,-13160.0,236.68,236.5367,236.5233
192.168.0.4,2022-11-09,2022-11-09 08:30:00+01:00,128120.0,127680.0,-0.9879,-14520.0,236.19,236.16,236.48
192.168.0.4,2022-11-09,2022-11-09 08:45:00+01:00,130347.0,132867.0,-0.9856,-14573.0,236.7567,236.23,236.54
192.168.0.4,2022-11-09,2022-11-09 09:00:00+01:00,119420.0,120840.0,-0.9822,-16880.0,237.085,236.76,236.85
192.168.0.4,2022-11-09,2022-11-09 09:15:00+01:00,116520.0,118640.0,-0.9793,-13613.0,237.1,237.0267,237.0133
192.168.0.4,2022-11-09,2022-11-09 09:30:00+01:00,114620.0,115360.0,-0.9833,-12540.0,237.02,237.085,237.08
192.168.0.4,2022-11-09,2022-11-09 09:45:00+01:00,119280.0,120600.0,-0.9828,-12267.0,236.82,236.8567,236.8933
192.168.0.4,2022-11-09,2022-11-09 10:00:00+01:00,107180.0,112240.0,-0.9826,-12340.0,235.83,235.54,235.79
192.168.0.4,2022-11-09,2022-11-09 10:15:00+01:00,100733.0,102853.0,-0.9774,-12720.0,236.25,235.8933,236.33
192.168.0.4,2022-11-09,2022-11-09 10:30:00+01:00,103900.0,106560.0,-0.9804,-12780.0,236.235,235.98,236.49
192.168.0.4,2022-11-09,2022-11-09 10:45:00+01:00,91933.0,93907.0,-0.9726,-14240.0,236.56,236.3767,236.64
192.168.0.4,2022-11-09,2022-11-09 11:00:00+01:00,85300.0,87680.0,-0.973,-13100.0,236.295,236.185,236.415
192.168.0.4,2022-11-09,2022-11-09 11:15:00+01:00,94773.0,100320.0,-0.9762,-13480.0,235.98,235.7333,235.8433
192.168.0.4,2022-11-09,2022-11-09 11:30:00+01:00,110580.0,111720.0,-0.9758,-15260.0,235.95,235.475,235.595
192.168.0.4,2022-11-09,2022-11-09 11:45:00+01:00,97120.0,98080.0,-0.973,-14453.0,235.9067,235.5767,235.7567
192.168.0.4,2022-11-09,2022-11-09 12:00:00+01:00,129740.0,132820.0,-0.9851,-14660.0,235.73,235.19,235.625
192.168.0.4,2022-11-09,2022-11-09 12:15:00+01:00,135427.0,136373.0,-0.9837,-15147.0,235.5,235.04,235.4
192.168.0.4,2022-11-09,2022-11-09 12:30:00+01:00,125180.0,131780.0,-0.9842,-15400.0,235.375,235.17,235.47
192.168.0.4,2022-11-09,2022-11-09 12:45:00+01:00,111573.0,114093.0,-0.981,-14547.0,235.5,235.33,235.4933
192.168.0.4,2022-11-09,2022-11-09 13:00:00+01:00,122300.0,123600.0,-0.9848,-13480.0,235.52,235.45,235.58
192.168.0.4,2022-11-09,2022-11-09 13:15:00+01:00,123000.0,125667.0,-0.9857,-13480.0,235.54,235.45,235.7167
192.168.0.4,2022-11-09,2022-11-09 13:30:00+01:00,130360.0,130800.0,-0.9871,-13360.0,235.655,235.33,235.685
192.168.0.4,2022-11-09,2022-11-09 13:45:00+01:00,117573.0,119947.0,-0.9829,-15067.0,236.03,235.83,236.1933
192.168.0.4,2022-11-09,2022-11-09 14:00:00+01:00,94460.0,98820.0,-0.9667,-16120.0,236.495,236.325,236.505
192.168.0.4,2022-11-09,2022-11-09 14:15:00+01:00,82080.0,85867.0,-0.9612,-16827.0,236.7167,236.6133,236.72
192.168.0.4,2022-11-09,2022-11-09 14:30:00+01:00,90840.0,96220.0,-0.9693,-16860.0,236.805,236.37,236.665
192.168.0.4,2022-11-09,2022-11-09 14:45:00+01:00,100333.0,103080.0,-0.9734,-18080.0,236.36,236.18,236.31
192.168.0.4,2022-11-09,2022-11-09 15:00:00+01:00,111240.0,113420.0,-0.9774,-15800.0,235.89,235.74,235.905
192.168.0.4,2022-11-09,2022-11-09 15:15:00+01:00,108813.0,111680.0,-0.9781,-16573.0,235.7833,235.6833,235.9033
192.168.0.4,2022-11-09,2022-11-09 15:30:00+01:00,104060.0,107340.0,-0.9773,-16860.0,235.745,235.475,236.01
192.168.0.4,2022-11-09,2022-11-09 15:45:00+01:00,97707.0,100093.0,-0.97,-16480.0,236.06,236.11,236.2533
192.168.0.4,2022-11-09,2022-11-09 16:00:00+01:00,93600.0,97620.0,-0.9748,-15620.0,236.295,236.145,236.4
192.168.0.4,2022-11-09,2022-11-09 16:15:00+01:00,93547.0,96653.0,-0.9693,-16320.0,236.46,236.3,236.6433
192.168.0.4,2022-11-09,2022-11-09 16:30:00+01:00,99180.0,99580.0,-0.9696,-17580.0,236.145,236.085,236.4
192.168.0.4,2022-11-09,2022-11-09 16:45:00+01:00,106840.0,107027.0,-0.9742,-15787.0,235.8033,235.84,236.05
192.168.0.4,2022-11-09,2022-11-09 17:00:00+01:00,114820.0,120340.0,-0.978,-16920.0,236.13,236.14,236.385
192.168.0.4,2022-11-09,2022-11-09 17:15:00+01:00,121187.0,123613.0,-0.9785,-17867.0,235.3267,235.34,235.6433
192.168.0.4,2022-11-09,2022-11-09 17:30:00+01:00,135060.0,138100.0,-0.9824,-18620.0,234.855,234.82,235.195
192.168.0.4,2022-11-09,2022-11-09 17:45:00+01:00,144680.0,144027.0,-0.9849,-18467.0,234.6267,234.36,234.8567
192.168.0.4,2022-11-09,2022-11-09 18:00:00+01:00,163000.0,161460.0,-0.9895,-15920.0,234.73,234.29,234.78
192.168.0.4,2022-11-09,2022-11-09 18:15:00+01:00,173280.0,174387.0,-0.9912,-13307.0,234.3667,234.3,234.56
192.168.0.4,2022-11-09,2022-11-09 18:30:00+01:00,179380.0,183140.0,-0.9932,-13720.0,234.0,234.01,234.34
192.168.0.4,2022-11-09,2022-11-09 18:45:00+01:00,177267.0,179280.0,-0.9931,-13653.0,234.5,234.4733,234.5467
192.168.0.4,2022-11-09,2022-11-09 19:00:00+01:00,185460.0,183960.0,-0.9946,-10740.0,235.0,234.565,235.15
192.168.0.4,2022-11-09,2022-11-09 19:15:00+01:00,184693.0,185507.0,-0.9952,-10400.0,235.5033,235.0,235.38
192.168.0.4,2022-11-09,2022-11-09 19:30:00+01:00,177740.0,173580.0,-0.9926,-11400.0,236.22,235.62,235.95
192.168.0.4,2022-11-09,2022-11-09 19:45:00+01:00,166900.0,167520.0,-0.9921,-11940.0,236.475,236.055,236.245
192.168.0.4,2022-11-09,2022-11-09 20:00:00+01:00,178920.0,177460.0,-0.9938,-12420.0,236.94,236.64,237.125
192.168.0.4,2022-11-09,2022-11-09 20:15:00+01:00,168440.0,171187.0,-0.9925,-13627.0,237.31,237.19,237.3767
192.168.0.4,2022-11-09,2022-11-09 20:30:00+01:00,152460.0,153120.0,-0.9924,-12880.0,236.7,236.405,236.715
192.168.0.4,2022-11-09,2022-11-09 20:45:00+01:00,145173.0,146320.0,-0.9893,-12760.0,237.2633,236.84,237.3033
192.168.0.4,2022-11-09,2022-11-09 21:00:00+01:00,161560.0,162840.0,-0.991,-13400.0,237.43,237.16,237.47
192.168.0.4,2022-11-09,2022-11-09 21:15:00+01:00,148827.0,149133.0,-0.9909,-13400.0,237.9767,237.76,237.9133
192.168.0.4,2022-11-09,2022-11-09 21:30:00+01:00,144180.0,143100.0,-0.9905,-11480.0,238.54,238.295,238.405
192.168.0.4,2022-11-09,2022-11-09 21:45:00+01:00,142920.0,144160.0,-0.9885,-14360.0,238.7,238.5933,238.6267
192.168.0.4,2022-11-09,2022-11-09 22:00:00+01:00,134840.0,137360.0,-0.9866,-14320.0,238.79,238.62,238.835
192.168.0.4,2022-11-09,2022-11-09 22:15:00+01:00,135387.0,137480.0,-0.9873,-12800.0,238.82,238.55,238.94
192.168.0.4,2022-11-09,2022-11-09 22:30:00+01:00,131640.0,131740.0,-0.9874,-13040.0,238.955,238.75,239.07
192.168.0.4,2022-11-09,2022-11-09 22:45:00+01:00,138280.0,139760.0,-0.9886,-13440.0,239.22,239.16,239.16
192.168.0.4,2022-11-09,2022-11-09 23:00:00+01:00,125720.0,126920.0,-0.9879,-12880.0,239.31,239.16,239.17
192.168.0.4,2022-11-09,2022-11-09 23:15:00+01:00,108040.0,109480.0,-0.98,-12320.0,239.69,239.49,239.88
192.168.0.4,2022-11-09,2022-11-09 23:30:00+01:00,103000.0,105400.0,-0.9802,-14000.0,240.59,240.26,240.44
